Unnamed: 0,Age,Gender,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,EducationBackground_Life Sciences,EducationBackground_Marketing,EducationBackground_Medical,EducationBackground_Other,EducationBackground_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,EmpDepartment_Development,EmpDepartment_Finance,EmpDepartment_Human Resources,EmpDepartment_Research & Development,EmpDepartment_Sales,EmpJobRole_Data Scientist,EmpJobRole_Delivery Manager,EmpJobRole_Developer,EmpJobRole_Finance Manager,EmpJobRole_Healthcare Representative,EmpJobRole_Human Resources,EmpJobRole_Laboratory Technician,EmpJobRole_Manager,EmpJobRole_Manager R&D,EmpJobRole_Manufacturing Director,EmpJobRole_Research Director,EmpJobRole_Research Scientist,EmpJobRole_Sales Executive,EmpJobRole_Sales Representative,EmpJobRole_Senior Developer,EmpJobRole_Senior Manager R&D,EmpJobRole_Technical Architect,EmpJobRole_Technical Lead,BusinessTravelFrequency_Travel_Frequently,BusinessTravelFrequency_Travel_Rarely,PerformanceRating
87,35,False,25,4,4,96,3,1,2,1,1,19,1,0.25,3,2,0.25,2,7,8,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
478,36,False,1,4,2,73,3,2,3,6,0,13,1,0.375,5,3,0.025,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
737,36,False,3,3,1,94,2,3,4,0,0,19,3,0.25,2,3,0.225,7,3,4,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
660,34,True,16,4,4,85,1,1,1,1,1,23,2,0.125,2,3,0.125,2,3,0,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4
853,25,True,7,1,4,64,2,1,4,1,0,11,3,0.05,2,3,0.05,2,2,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
363,40,False,2,1,2,89,4,2,3,5,0,20,2,0.375,0,3,0.30000000000000004,11,11,8,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
916,53,False,13,2,4,57,4,2,1,1,0,11,3,0.125,3,3,0.1,2,1,3,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3
739,56,True,1,4,3,57,3,2,3,1,0,21,1,0.325,2,2,0.325,12,1,9,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
253,42,True,4,4,2,45,3,2,1,7,0,13,4,0.225,3,4,0.15000000000000002,4,1,5,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4
914,41,False,20,2,2,70,3,1,2,1,1,22,4,0.1,5,2,0.1,3,0,2,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3
443,54,False,11,4,2,87,3,4,4,3,0,20,1,0.65,2,3,0.35000000000000003,9,1,12,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
1102,42,False,29,2,1,92,3,2,3,2,0,11,2,0.47500000000000003,3,3,0.125,4,0,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
9,38,False,1,3,3,81,3,3,3,4,1,14,4,0.25,4,4,0.025,0,0,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
919,34,True,2,1,4,45,2,2,3,1,0,17,3,0.25,2,2,0.25,9,1,9,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3
430,44,True,2,1,2,86,3,3,3,5,1,18,2,0.4,2,2,0.05,2,2,2,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
339,31,False,2,4,4,57,3,3,3,1,1,19,1,0.25,5,2,0.25,8,9,6,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
497,36,False,12,4,3,76,3,2,3,9,1,12,2,0.17500000000000002,2,3,0.07500000000000001,2,1,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
1069,29,True,23,3,4,54,3,1,4,9,0,16,4,0.15000000000000002,4,3,0.07500000000000001,2,1,2,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
404,40,True,9,4,3,81,3,2,3,3,0,11,3,0.275,2,4,0.2,7,0,7,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
295,54,True,3,3,4,85,3,4,4,3,0,14,1,0.9,2,3,0.25,9,0,9,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3
741,56,True,7,2,4,72,3,1,3,8,0,11,4,0.35000000000000003,4,1,0.25,9,9,8,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
1176,21,True,22,1,3,49,3,1,3,1,0,11,3,0.07500000000000001,2,3,0.07500000000000001,2,1,2,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3
748,38,False,10,2,1,100,3,2,4,1,0,11,3,0.25,1,3,0.25,7,1,9,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
980,32,True,7,3,2,100,4,1,2,1,0,20,3,0.125,3,1,0.125,1,0,3,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3
631,32,True,10,4,4,79,3,2,4,8,0,13,3,0.1,2,4,0.0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3
816,50,False,7,2,2,43,2,5,3,5,1,12,4,0.7250000000000001,2,2,0.675,3,13,8,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
115,42,False,14,2,3,68,2,2,3,7,0,17,1,0.25,6,3,0.125,4,0,3,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
869,22,True,2,1,3,100,3,1,4,0,0,14,3,0.07500000000000001,2,3,0.05,1,2,1,0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
449,34,True,1,3,4,64,2,3,3,1,1,14,4,0.25,3,3,0.25,9,8,6,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
501,35,True,18,5,2,48,4,2,1,1,0,11,4,0.4,2,3,0.4,15,1,10,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
36,26,True,8,3,4,38,2,2,1,6,0,17,3,0.15000000000000002,2,2,0.1,3,1,2,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
640,27,False,23,1,2,36,2,2,3,1,0,21,4,0.225,5,3,0.225,8,5,8,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
396,36,True,4,4,1,37,2,2,4,1,0,16,3,0.25,2,2,0.25,4,1,8,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
893,34,False,2,4,3,75,3,1,3,6,0,18,4,0.15000000000000002,3,3,0.1,3,1,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3
0,32,True,10,3,4,55,3,2,4,1,0,12,4,0.25,2,2,0.25,7,0,8,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
146,29,False,10,3,4,92,2,1,1,6,1,20,3,0.07500000000000001,5,3,0.0,0,0,0,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
423,57,True,1,2,2,93,4,2,3,0,0,24,1,0.325,2,2,0.30000000000000004,9,2,8,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
621,38,False,2,4,2,77,1,2,4,2,1,20,1,0.5,4,2,0.1,2,0,3,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3
82,22,True,1,2,4,33,2,2,4,6,0,22,1,0.1,2,1,0.05,2,2,2,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3
144,31,True,9,2,3,46,2,1,1,0,1,22,1,0.1,0,3,0.07500000000000001,2,1,2,1,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
593,53,False,1,4,1,60,2,4,3,4,1,20,4,0.675,2,2,0.07500000000000001,2,0,2,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
418,34,True,3,3,4,81,1,2,1,3,0,18,4,0.375,2,3,0.325,9,3,12,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
466,33,True,8,4,1,46,3,2,1,2,0,13,4,0.2,6,1,0.05,2,2,2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
220,34,True,3,4,3,40,2,1,4,3,0,17,4,0.15000000000000002,2,3,0.0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
1003,38,True,23,4,4,82,3,2,4,9,0,14,2,0.25,2,3,0.05,2,1,2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
930,38,True,29,3,4,54,3,2,4,3,0,18,1,0.225,3,1,0.17500000000000002,7,1,7,0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3
571,40,True,7,4,2,88,3,5,2,1,0,14,2,0.525,3,2,0.525,8,12,8,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
52,47,False,2,2,3,33,3,4,4,1,1,11,3,0.65,3,2,0.65,14,3,0,0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
409,31,False,8,2,4,96,4,1,2,9,0,18,4,0.2,3,3,0.07500000000000001,2,0,2,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
557,45,False,28,2,4,48,2,4,2,1,0,11,3,0.525,2,3,0.525,6,8,6,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3
1135,55,False,18,5,1,83,3,4,2,3,0,23,4,0.925,2,3,0.25,9,7,7,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2
692,28,True,17,3,3,32,2,1,4,5,0,12,1,0.15000000000000002,2,2,0.1,1,0,3,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3
846,44,True,23,3,2,67,3,2,2,4,0,12,3,0.42500000000000004,3,4,0.07500000000000001,2,1,2,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
24,34,False,8,5,2,32,3,2,1,3,0,14,3,0.17500000000000002,3,3,0.0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
778,38,True,2,3,4,45,3,1,4,5,1,11,3,0.15000000000000002,3,3,0.07500000000000001,2,1,2,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
440,28,True,29,1,3,96,1,2,2,1,0,14,2,0.2,2,2,0.2,6,1,7,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3
784,42,True,8,4,3,48,3,2,2,0,0,11,4,0.25,2,3,0.225,7,4,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
422,30,True,7,3,3,64,3,1,3,1,0,13,2,0.025,2,2,0.025,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
129,20,True,4,3,1,84,3,1,1,1,0,19,2,0.025,2,3,0.025,0,0,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
72,51,False,26,4,1,66,3,4,3,2,0,14,3,0.7250000000000001,2,2,0.5,6,4,17,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3
496,31,True,2,4,4,54,3,2,1,7,0,13,4,0.25,3,3,0.125,2,0,3,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3
410,45,True,29,3,2,55,3,3,4,4,1,18,4,0.25,4,4,0.07500000000000001,1,1,2,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3
745,41,True,3,3,3,57,2,2,2,2,0,11,3,0.35000000000000003,5,3,0.125,4,0,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
137,53,True,2,2,3,45,3,4,3,6,0,13,3,0.55,3,4,0.42500000000000004,13,15,2,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3
79,32,False,8,2,3,91,4,2,3,5,0,12,3,0.225,3,2,0.125,3,1,3,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
795,35,True,4,2,3,75,3,1,4,1,0,12,3,0.025,3,3,0.025,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
502,28,False,27,3,2,39,1,2,1,0,0,21,2,0.15000000000000002,5,2,0.125,3,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
531,29,True,5,3,1,43,2,2,2,1,1,13,2,0.25,3,2,0.25,0,0,9,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
231,39,True,9,3,3,70,3,2,2,9,0,15,3,0.225,2,2,0.125,4,0,3,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
844,28,True,4,3,2,43,3,2,3,1,0,15,2,0.125,3,4,0.125,4,0,4,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4
322,28,True,2,3,4,52,2,1,4,1,1,12,2,0.05,2,3,0.05,2,2,2,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3
851,50,False,1,3,1,73,3,5,2,3,1,19,1,0.7000000000000001,1,2,0.2,3,0,7,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
356,51,False,11,2,4,82,2,4,2,3,0,16,2,0.7250000000000001,1,2,0.125,2,0,3,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3
1059,21,False,1,1,1,99,2,1,2,1,1,11,3,0.07500000000000001,3,3,0.07500000000000001,2,1,2,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
1171,43,True,9,5,4,72,3,2,3,3,1,13,2,0.25,3,3,0.2,7,4,7,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3
1016,18,False,10,3,4,69,2,1,3,1,0,12,1,0.0,2,3,0.0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3
1140,42,True,24,3,4,56,3,3,1,1,1,21,4,0.25,5,2,0.25,9,5,8,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
955,52,False,2,3,3,89,2,1,4,7,0,15,2,0.15000000000000002,3,2,0.05,2,2,2,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3
653,45,False,25,2,2,93,2,2,4,0,0,13,4,0.25,2,2,0.225,8,3,8,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2
18,40,False,2,1,4,86,2,1,4,0,1,20,4,0.125,2,2,0.1,2,2,3,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
166,48,True,4,4,3,78,2,3,3,7,0,14,2,0.675,3,3,0.375,11,4,8,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3
1151,46,False,18,1,1,86,3,3,3,5,0,11,4,0.7000000000000001,3,2,0.05,2,1,2,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
160,54,False,17,3,3,56,3,3,3,8,0,11,3,0.55,2,3,0.25,7,0,8,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3
1030,27,False,5,3,3,85,3,1,2,1,1,12,2,0.1,2,2,0.1,3,1,2,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3
831,35,True,1,3,2,30,2,1,3,1,0,18,1,0.15000000000000002,3,3,0.15000000000000002,4,0,4,0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
796,27,False,2,4,4,33,3,1,1,1,0,13,4,0.025,6,3,0.025,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3
728,32,True,1,4,2,68,2,1,2,0,0,14,2,0.07500000000000001,2,3,0.05,2,2,2,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
488,28,True,24,3,3,51,3,1,2,1,1,17,3,0.025,3,3,0.025,1,0,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
949,37,True,11,3,2,47,3,3,4,1,1,14,3,0.25,1,3,0.25,8,0,7,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
1019,36,False,24,4,2,47,3,2,2,7,0,15,3,0.275,3,3,0.225,8,0,8,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3
369,39,True,21,4,1,44,2,2,4,3,1,12,4,0.2,2,4,0.125,4,1,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
1038,33,True,10,3,2,46,2,2,4,3,0,14,3,0.225,6,2,0.17500000000000002,7,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4
638,32,True,2,4,3,82,2,2,2,7,1,12,3,0.17500000000000002,3,2,0.05,2,2,2,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
387,54,False,1,3,4,54,3,4,4,6,0,19,4,0.7250000000000001,3,2,0.5,7,12,7,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3
879,30,True,9,3,3,48,3,2,4,0,1,19,4,0.30000000000000004,2,1,0.275,9,4,7,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
1106,24,False,1,1,1,62,3,1,2,1,1,16,2,0.15000000000000002,4,3,0.125,3,1,4,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3
945,29,True,1,3,3,85,3,1,3,0,0,14,4,0.17500000000000002,1,2,0.15000000000000002,2,1,5,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
1068,21,False,12,3,3,90,4,1,2,1,0,15,4,0.025,0,3,0.025,0,0,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3
834,34,True,1,2,1,94,3,2,2,1,0,15,3,0.125,2,3,0.125,2,1,3,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
1093,31,True,1,2,4,98,2,1,1,1,0,12,3,0.1,3,3,0.1,2,3,2,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
724,35,True,9,4,2,48,3,2,3,1,0,19,2,0.25,5,3,0.25,7,0,8,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3
585,38,False,2,2,3,75,2,1,2,4,0,14,2,0.225,4,2,0.15000000000000002,1,0,5,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3
1113,29,False,25,5,3,71,2,1,2,5,0,16,2,0.15000000000000002,2,4,0.05,2,1,1,1,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
712,40,False,2,2,2,92,3,2,2,3,0,14,3,0.375,4,3,0.275,8,5,10,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
48,50,True,2,3,3,64,3,4,3,5,0,16,4,0.75,3,3,0.1,3,0,3,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
1179,32,False,9,4,1,92,3,2,4,1,1,12,4,0.15000000000000002,2,2,0.15000000000000002,4,0,5,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
1055,29,True,2,3,4,61,3,2,3,1,0,14,1,0.1,3,2,0.1,3,0,2,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
124,32,False,1,3,3,70,2,1,2,6,0,20,3,0.125,3,3,0.07500000000000001,0,0,2,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4
1028,43,False,10,4,3,33,3,1,4,0,0,19,1,0.225,5,3,0.2,7,1,7,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
205,26,True,1,2,1,59,2,1,1,1,0,16,1,0.15000000000000002,2,3,0.125,3,1,3,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2
431,29,True,19,3,3,77,2,2,3,1,0,14,3,0.25,3,3,0.25,7,0,4,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3
1011,18,True,3,3,3,54,3,1,3,1,0,13,3,0.0,2,3,0.0,0,0,0,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
1156,49,True,18,4,4,58,2,5,3,1,1,17,3,0.775,5,3,0.775,9,0,9,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3
1109,40,False,2,4,3,79,3,5,3,0,0,14,4,0.525,2,3,0.5,15,1,12,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3
